Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA
2012,6.5,14_24,14,28.0729,-84.4396,,5,0.14,2010,1.957,0.07706422,2.18,60,0.2,53.87088879,55.12173333,2.707,0.076798415,3.842129417,,,-21.710001,-29.110001,-28.950001,-14.970001,1.329998,12.139998,14.119998,-0.03000157,-0.27000157,-0.04000157,0.03999843,0.07999842,-0.33000157,0.9499984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.1155,0.1125,0.1431,0.1603,0.1118,0.0735,-0.0315
2012,6.5,14_24,14,28.0729,-84.4396,,6,0.17,2011,2.127,0.086882453,2.18,60,0.2,58.53633165,59.90893333,3.467,0.086604156,4.665442864,,,-11.210001,-20.490001,-19.840001,-6.160001,3.409998,21.499998,27.359998,-0.40000156,0.02999843,0.32999842,0.70999841,-0.28000157,0.52999841,7.86999825,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0318,0.0591,0.0985,0.0946,0.1134,0.1013,0.0964
2012,6.5,14_24,14,28.0729,-84.4396,3.69,6.5,0.053333333,2012,2.180,0.02507837,2.18,60,0.2,60,61.4108,3.732,0.025004443,1.463668349,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1038,0.1556,0.185,0.1872,0.1677,0.182,0.0728
2012,6.5,14_9,14,28.0729,-84.4396,,1,0.76,2006,0.760,,1.89,62,0.2,25.03123346,21.4236,0.276,,25.03123346,,,-16.61,-24.03,-22.45,-14.96,-6.65,-3.88,6.199,-0.70000156,-0.68000156,-0.19000157,-0.36000157,-0.03000157,0.33999842,-0.65000156,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0233,0.0152,0.0185,0.0798,0.0879,0.0449,0.003
2012,6.5,14_9,14,28.0729,-84.4396,,2,0.323333333,2007,1.083,0.425438596,1.89,62,0.2,35.6093171,30.52866667,0.788,0.422595381,10.57808364,,,-16.28,-26.13,-25.27,-17.43,-1.71,20.99,24.5,-0.580001561,-0.410001565,0.309998419,0.009998426,0.319998419,2.93999836,1.759998387,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0506,0.0494,0.0571,0.0862,0.1254,0.083,0.0213
2012,6.5,14_9,14,28.0729,-84.4396,,3,0.226666667,2008,1.310,0.209230769,1.89,62,0.2,43.02488089,36.9116,1.385,0.208247852,7.41556379,,,-16.5,-23.79,-21.7,-11.07,-4.01,19.82,22.71,-1.1600015,-0.6600016,-0.2800016,-0.3100016,-0.6700016,3.4899983,4.1299983,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.055,0.1278,0.0778,0.168,0.1696,0.0967,0.0684
2012,6.5,14_9,14,28.0729,-84.4396,,4,0.216666667,2009,1.527,0.165394402,1.89,62,0.2,50.11328745,43.01293333,2.182,0.164751335,7.088406564,,,-17.3900012,-23.490001,-21.7900011,-14.1600013,0.5899984,23.2099979,-1.4800015,-0.1800016,0.2099984,0.3499984,0.6099984,1.7999984,4.8799983,7.7599983,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0588,0.1083,0.1172,0.1913,0.1809,0.1926,0.0747
2012,6.5,14_9,14,28.0729,-84.4396,,5,0.15,2010,1.677,0.098253275,1.89,62,0.2,55.02064584,47.23693333,2.882,0.097925294,4.907358391,,,-21.710001,-29.110001,-28.950001,-14.970001,1.329998,12.139998,14.119998,-0.03000157,-0.27000157,-0.04000157,0.03999843,0.07999842,-0.33000157,0.9499984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.1155,0.1125,0.1431,0.1603,0.1118,0.0735,-0.0315
2012,6.5,14_9,14,28.0729,-84.4396,,6,0.18,2011,1.857,0.107355865,1.89,62,0.2,60.90947591,52.30573333,3.903,0.107029461,5.888830069,,,-11.210001,-20.490001,-19.840001,-6.160001,3.409998,21.499998,27.359998,-0.40000156,0.02999843,0.32999842,0.70999841,-0.28000157,0.52999841,7.86999825,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0318,0.0591,0.0985,0.0946,0.1134,0.1013,0.0964
2012,6.5,14_9,14,28.0729,-84.4396,3.724,6.5,0.033333333,2012,1.890,0.017953321,1.89,62,0.2,62,53.2444,4.115,0.017904014,1.090524087,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1038,0.1556,0.185,0.1872,0.1677,0.182,0.0728
2012,6.5,27_18,27,29.4525,-88.6525,,1,0.946666667,2006,0.947,,2.34,69,0.2,28.05580134,26.68013333,0.387,,28.05580134,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0278,-0.0066,0.0021,0.092,0.0619,0.0134,-0.0191
2012,6.5,27_18,27,29.4525,-88.6525,,2,0.43,2007,1.377,0.454225352,2.34,69,0.2,40.72199229,38.78893333,1.176,0.451464237,12.66619095,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2012,6.5,27_18,27,29.4525,-88.6525,,3,0.26,2008,1.637,0.188861985,2.34,69,0.2,48.38061938,46.11053333,1.965,0.188071031,7.658627087,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2012,6.5,27_18,27,29.4525,-88.6525,,4,0.256666667,2009,1.893,0.156822811,2.34,69,0.2,55.94105894,53.33826667,3.029,0.156270004,7.56043956,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2012,6.5,27_18,27,29.4525,-88.6525,,5,0.21,2010,2.103,0.110915493,2.34,69,0.2,62.12687313,59.25186667,4.140,0.110577352,6.185814186,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2012,6.5,27_18,27,29.4525,-88.6525,,6,0.18,2011,2.283,0.085578447,2.34,69,0.2,67.42899957,64.32066667,5.284,0.085343527,5.302126445,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863
2012,6.5,27_18,27,29.4525,-88.6525,5.37,6.5,0.053333333,2012,2.337,0.023357664,2.34,69,0.2,69,65.82253333,5.659,0.023298587,1.571000428,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524
2012,6.5,27_20,27,29.4525,-88.6525,,1,1.03,2006,1.030,,2.44,64,0.2,27.11685117,29.0268,0.350,,27.11685117,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0278,-0.0066,0.0021,0.092,0.0619,0.0134,-0.0191
2012,6.5,27_20,27,29.4525,-88.6525,,2,0.48,2007,1.510,0.466019417,2.44,64,0.2,39.67281673,42.5436,1.088,0.463031843,12.55596556,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2012,6.5,27_20,27,29.4525,-88.6525,,3,0.246666667,2008,1.757,0.163355408,2.44,64,0.2,46.12518792,49.48973333,1.704,0.162639604,6.45237119,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2012,6.5,27_20,27,29.4525,-88.6525,,4,0.236666667,2009,1.993,0.134724858,2.44,64,0.2,52.31597649,56.15426667,2.480,0.134217092,6.190788575,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2012,6.5,27_20,27,29.4525,-88.6525,,5,0.223333333,2010,2.217,0.112040134,2.44,64,0.2,58.15798825,62.44333333,3.400,0.111667834,5.842011753,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2012,6.5,27_20,27,29.4525,-88.6525,,6,0.183333333,2011,2.400,0.082706767,2.44,64,0.2,62.95366954,67.606,4.306,0.082459546,4.79568129,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863
2012,6.5,27_20,27,29.4525,-88.6525,4.404,6.5,0.04,2012,2.440,0.016666667,2.44,64,0.2,64,68.7324,4.523,0.016620643,1.046330463,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524
2012,6.5,27_23,27,29.4525,-88.6525,,1,0.896666667,2006,0.897,,2.24,64,0.2,25.75995229,25.27213333,0.300,,25.75995229,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0278,-0.0066,0.0021,0.092,0.0619,0.0134,-0.0191
2012,6.5,27_23,27,29.4525,-88.6525,,2,0.403333333,2007,1.300,0.449814126,2.24,64,0.2,37.2700164,36.63,0.903,0.446820087,11.51006411,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2012,6.5,27_23,27,29.4525,-88.6525,,3,0.306666667,2008,1.607,0.235897436,2.24,64,0.2,46.02147011,45.26573333,1.693,0.234812177,8.751453705,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2012,6.5,27_23,27,29.4525,-88.6525,,4,0.223333333,2009,1.830,0.139004149,2.24,64,0.2,52.39481139,51.5548,2.492,0.13848626,6.373341285,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2012,6.5,27_23,27,29.4525,-88.6525,,5,0.206666667,2010,2.037,0.112932605,2.24,64,0.2,58.29253019,57.37453333,3.424,0.112563031,5.897718801,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2012,6.5,27_23,27,29.4525,-88.6525,,6,0.146666667,2011,2.183,0.072013093,2.24,64,0.2,62.47800805,61.50466667,4.210,0.071801273,4.185477859,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863
2012,6.5,27_23,27,29.4525,-88.6525,4.398,6.5,0.053333333,2012,2.237,0.024427481,2.24,64,0.2,64,63.00653333,4.523,0.024360443,1.521991949,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524
2012,6.5,27_32,27,29.4525,-88.6525,,1,0.733333333,2006,0.733,,1.71,66,0.2,28.45143639,20.67266667,0.404,,28.45143639,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0278,-0.0066,0.0021,0.092,0.0619,0.0134,-0.0191
2012,6.5,27_32,27,29.4525,-88.6525,,2,0.276666667,2007,1.010,0.377272727,1.71,66,0.2,39.124487,28.4636,1.044,0.375132224,10.67305062,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2012,6.5,27_32,27,29.4525,-88.6525,,3,0.2,2008,1.210,0.198019802,1.71,66,0.2,46.83994528,34.0956,1.784,0.197202797,7.715458276,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2012,6.5,27_32,27,29.4525,-88.6525,,4,0.16,2009,1.370,0.132231405,1.71,66,0.2,53.0123119,38.6012,2.580,0.131775701,6.172366621,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2012,6.5,27_32,27,29.4525,-88.6525,,5,0.16,2010,1.530,0.116788321,1.71,66,0.2,59.18467852,43.1068,3.582,0.1164327,6.172366621,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2012,6.5,27_32,27,29.4525,-88.6525,,6,0.14,2011,1.670,0.091503268,1.71,66,0.2,64.58549932,47.0492,4.647,0.091253698,5.400820793,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863
2012,6.5,27_32,27,29.4525,-88.6525,4.905,6.5,0.036666667,2012,1.707,0.021956088,1.71,66,0.2,66,48.08173333,4.957,0.021901212,1.414500684,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524
2012,6.5,27_33,27,29.4525,-88.6525,,1,0.856666667,2006,0.857,,2.00,62,0.2,26.60928916,24.14573333,0.331,,26.60928916,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0278,-0.0066,0.0021,0.092,0.0619,0.0134,-0.0191
2012,6.5,27_33,27,29.4525,-88.6525,,2,0.326666667,2007,1.183,0.381322957,2.00,62,0.2,36.69152655,33.34466667,0.862,0.378899163,10.08223739,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006
2012,6.5,27_33,27,29.4525,-88.6525,,3,0.186666667,2008,1.370,0.157746479,2.00,62,0.2,42.45280506,38.6012,1.331,0.157019319,5.761278508,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278
2012,6.5,27_33,27,29.4525,-88.6525,,4,0.21,2009,1.580,0.153284672,2.00,62,0.2,48.93424338,44.5148,2.033,0.152673971,6.481438322,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652
2012,6.5,27_33,27,29.4525,-88.6525,,5,0.203333333,2010,1.783,0.128691983,2.00,62,0.2,55.20992176,50.24066667,2.912,0.128247173,6.275678375,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423
2012,6.5,27_33,27,29.4525,-88.6525,,6,0.163333333,2011,1.947,0.091588785,2.00,62,0.2,60.25104045,54.84013333,3.778,0.091308202,5.041118695,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863
2012,6.5,27_33,27,29.4525,-88.6525,3.985,6.5,0.056666667,2012,2.003,0.029109589,2.00,62,0.2,62,56.43586667,4.115,0.029027873,1.748959547,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524
2012,6.5,28_88,28,29.2355,-88.5522,,1,0.813333333,2006,0.813,,2.04,69,0.2,27.60977603,22.92546667,0.369,,27.60977603,,,-14.95,-23.16,-22.64,-12.77,-1.32,0.509,7.289,-0.4500016,-0.5000016,-0.1100016,-0.2600016,0.9199984,2.0499984,-1.2600015,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0327,0.0029,0.0114,0.0939,0.0703,-0.0016,-0.0222
2012,6.5,28_88,28,29.2355,-88.5522,,2,0.38,2007,1.193,0.467213115,2.04,69,0.2,40.43174759,33.62626667,1.151,0.464399694,12.82197155,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0829,0.0115,0.0603,0.0664,0.1367,0.0807,0.005
2012,6.5,28_88,28,29.2355,-88.5522,,3,0.206666667,2008,1.400,0.173184358,2.04,69,0.2,47.40510054,39.446,1.849,0.172472212,6.973352951,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0569,0.1159,0.0501,0.1332,0.1996,0.0659,0.0363
2012,6.5,28_88,28,29.2355,-88.5522,,4,0.24,2009,1.640,0.171428571,2.04,69,0.2,55.50318784,46.2044,2.958,0.170827341,8.098087298,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0797,0.0908,0.0746,0.1784,0.1695,0.1729,0.0639
2012,6.5,28_88,28,29.2355,-88.5522,,5,0.18,2010,1.820,0.109756098,2.04,69,0.2,61.57675331,51.2732,4.031,0.109427327,6.073565473,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0729,0.1088,0.1245,0.1746,0.1269,0.0876,-0.0186
2012,6.5,28_88,28,29.2355,-88.5522,,6,0.18,2011,2.000,0.098901099,2.04,69,0.2,67.65031878,56.342,5.336,0.098634065,6.073565473,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0314,0.0819,0.107,0.1109,0.0877,0.1211,0.0831
2012,6.5,28_88,28,29.2355,-88.5522,5.535,6.5,0.04,2012,2.040,0.02,2.04,69,0.2,69,57.4684,5.659,0.019950848,1.349681216,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1095,0.1634,0.1859,0.2009,0.1388,0.1754,0.0627
2012,6.5,34_34,34,28.8241,-89.5074,,1,1,2006,1.000,,2.20,59,0.2,26.91268759,28.182,0.342,,26.91268759,,,-15.15,-23.57,-23.03,-12.82,-1.19,0.939,6.519,-0.4100016,-0.5400016,-0.3000016,-0.2800016,1.9699984,3.8399983,-1.0100016,301,230.3225806,177.7419355,185.4666667,306.5806452,417.4,400.4516129,288.4233487,0.0089,-0.0239,-0.006,0.0633,0.0884,0.0342,0.0023
2012,6.5,34_34,34,28.8241,-89.5074,,2,0.423333333,2007,1.423,0.423333333,2.20,59,0.2,38.23237835,40.10306667,0.974,0.420607965,11.31969077,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0422,0.0526,0.093,0.0599,0.1471,0.0647,-0.0142
2012,6.5,34_34,34,28.8241,-89.5074,,3,0.226666667,2008,1.650,0.159250585,2.20,59,0.2,44.29331514,46.486,1.510,0.158528898,6.060936789,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0726,0.1123,0.0476,0.1497,0.1703,0.0918,0.0109
2012,6.5,34_34,34,28.8241,-89.5074,,4,0.25,2009,1.900,0.151515152,2.20,59,0.2,50.9781719,53.526,2.296,0.150922475,6.684856753,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0858,0.0763,0.1287,0.1886,0.1681,0.1802,0.0741
