Unique.ID,Catch Year,Age at Catch,Fish ID,Station-Transect,Converted Lat,Converted Long,Weight(Kg),Increment Number,Increment Width,Year of Increment Formation,Radius at age Ri (mm),Growth Rate,Otolith radius at capture: Rcpt,Fish length at capture: Lcpt (cm),Average fish length at hatching: L0p (cm),Biological Intercept,Back-Calculated Length Option 2 (Ernst Method_regression),Back Calculated Weight (W=aL^b),Growth Rate (Biological Intercept),Length Increments,a,b,June U,July U,August U,September U,October U,November U,December U,June V,July V,August V,September V,October V,November V,December V,June Discharge,July Discharge,August Discharge,September Discharge,October Discharge,November Discharge,December Discharge,Avg Discharge,June MSLA,July MSLA,August MSLA,September MSLA,October MSLA,November MSLA,December MSLA,June WSC,July WSC,August WSC,September WSC,October WSC,November WSC,December WSC
517,2012,4.5,33-12,33,28.8512,-89.4845,,4.5,0.056,2012,1.705,0.033959976,1.71,45,0.2,45,48.0348,1.56,0.033824449,1.472300469,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1137,0.1534,0.1615,0.1833,0.1071,0.1406,0.0465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
518,2012,4.5,WBSL1040_74,WBSL1040,29.20453333,-88.87021667,,1,0.89,2008,0.89,,1.9,47,0.2,22.15525066,25.0844,0.19,,22.15525066,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.047,0.1001,0.0361,0.1506,0.2039,0.0741,0.0213,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
519,2012,4.5,WBSL1040_74,WBSL1040,29.20453333,-88.87021667,,2,0.41,2009,1.3,0.460674157,1.9,47,0.2,32.28084433,36.63,0.58,0.457029073,10.12559367,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0616,0.0691,0.0777,0.1865,0.1586,0.1833,0.0661,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
520,2012,4.5,WBSL1040_74,WBSL1040,29.20453333,-88.87021667,,3,0.273,2010,1.573,0.21,1.9,47,0.2,39.02300792,44.31768,1.02,0.20885958,6.742163588,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0717,0.1079,0.1309,0.1892,0.1174,0.0834,-0.0341,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
521,2012,4.5,WBSL1040_74,WBSL1040,29.20453333,-88.87021667,,4,0.253,2011,1.826,0.160839161,1.9,47,0.2,45.27124011,51.44216,1.59,0.160116622,6.24823219,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0229,0.0607,0.0792,0.1,0.0809,0.0948,0.0839,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
522,2012,4.5,WBSL1040_74,WBSL1040,29.20453333,-88.87021667,,4.5,0.07,2012,1.896,0.038335159,1.9,47,0.2,47,53.41336,1.78,0.038186714,1.728759894,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1127,0.1494,0.1632,0.1915,0.1217,0.1607,0.0531,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
523,2012,4.5,52-52,52,28.7,-90,,1,1.063,2008,1.063,,1.94,46,0.2,25.246138,29.95608,0.28,,25.246138,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0603,0.1399,0.0802,0.1636,0.1545,0.0818,-0.0121,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
524,2012,4.5,52-52,52,28.7,-90,,2,0.34,2009,1.403,0.319849483,1.94,46,0.2,33.26467559,39.53048,0.64,0.317614424,8.01853759,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0987,0.0899,0.1375,0.1978,0.1885,0.2039,0.0685,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
525,2012,4.5,52-52,52,28.7,-90,,3,0.3,2010,1.703,0.213827512,1.94,46,0.2,40.33985582,47.97848,1.13,0.212693498,7.075180227,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0847,0.1145,0.1579,0.1384,0.1155,0.064,-0.0584,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
526,2012,4.5,52-52,52,28.7,-90,,4,0.18,2011,1.883,0.105695831,1.94,46,0.2,44.58496395,53.04728,1.52,0.105233597,4.245108136,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0305,0.096,0.0962,0.0765,0.0449,0.1026,0.0945,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
527,2012,4.5,52-52,52,28.7,-90,,4.5,0.06,2012,1.943,0.031864047,1.94,46,0.2,46,54.73688,1.67,0.031737965,1.415036045,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1163,0.1541,0.1795,0.1755,0.121,0.1388,0.0175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
528,2012,5.5,15_19,15,28.8259,-84.9092,,1,1.126666667,2007,1.127,,2.12,53,0.2,28.29289428,31.74893333,0.39,,28.29289428,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0537,0.0385,0.0922,0.121,0.1058,0.0811,0.0446,-2.06399989,-8.45199966,-3.05999994,6.41300011,-6.33699989,-2.70499992,-4.37200022
529,2012,5.5,15_19,15,28.8259,-84.9092,,2,0.356666667,2008,1.483,0.316568047,2.12,53,0.2,37.19410745,41.79266667,0.89,0.314609495,8.901213172,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0764,0.079,0.0628,0.2228,0.1626,0.0924,0.0804,-3.02900004,-7.34499979,-4.70100021,2.86599994,-6.80499983,-10.3900003,-7.80800009
530,2012,5.5,15_19,15,28.8259,-84.9092,,3,0.2,2009,1.683,0.134831461,2.12,53,0.2,42.18544194,47.42466667,1.29,0.134196915,4.991334489,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0605,0.0942,0.1124,0.1888,0.1702,0.1972,0.0495,-2.64100003,-3.16499996,-7.88199997,-0.159999996,-6.09899998,-8.35400009,-4.33300018
531,2012,5.5,15_19,15,28.8259,-84.9092,,4,0.173333333,2010,1.857,0.102970297,2.12,53,0.2,46.51126516,52.30573333,1.72,0.102543034,4.325823224,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0941,0.11,0.1265,0.1527,0.1197,0.0611,-0.0482,-6.71000004,-0.187999994,-0.681999981,-4.13000011,-6.52099991,-0.375999987,-6.42700005
532,2012,5.5,15_19,15,28.8259,-84.9092,,5,0.196666667,2011,2.053,0.105924596,2.12,53,0.2,51.41941075,57.84386667,2.33,0.105525953,4.908145581,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0491,0.0955,0.1051,0.1049,0.096,0.1152,0.0843,-8.27000046,-2.43300009,-3.90499997,1.33700001,-8.27099991,-6.82299995,-11.2959995
533,2012,5.5,15_19,15,28.8259,-84.9092,3.39,5.5,0.063333333,2012,2.117,0.030844156,2.12,53,0.2,53,59.62733333,2.54,0.030739155,1.580589255,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.2599984,0.6199984,0.6799984,0.4599984,0.2299984,2.9299984,3.6399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1231,0.1549,0.2051,0.1609,0.1599,0.1465,0.0771,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
534,2012,5.5,16_9,16,28.7841,-85.0674,,1,0.74,2007,0.74,,1.87,59,0.2,23.4494382,20.8604,0.22,,23.4494382,,,-12.8,-23.45,-22.54,-14.13,3.769,20.81,22.33,-0.25000157,-0.04000157,0.61999841,-0.18000157,0.44999842,2.78999836,0.65999841,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0625,0.0598,0.0927,0.1075,0.0957,0.0768,0.0324,-3.56900001,-5.3130002,-6.046,0.407999992,-0.680999994,-4.079,-1.86600006
535,2012,5.5,16_9,16,28.7841,-85.0674,,2,0.386666667,2008,1.127,0.522522523,1.87,59,0.2,35.61423221,31.74893333,0.78,0.51876697,12.16479401,,,-14.61,-22.23,-19.67,-7.28,-0.67,27.5,22.79,-0.88000155,-0.26000157,-0.05000157,-0.24000157,-0.21000157,3.50999835,3.38999835,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0868,0.0984,0.0617,0.2128,0.1505,0.094,0.0696,-7.10699987,-4.71000004,-1.67900002,-6.32800007,-10.6040001,-5.4829998,-3.75600004
536,2012,5.5,16_9,16,28.7841,-85.0674,,3,0.29,2009,1.417,0.25739645,1.87,59,0.2,44.73782772,39.91533333,1.54,0.256178357,9.123595506,,,-15.950001,-21.920001,-19.280001,-10.940001,3.449998,24.149998,2.089998,0.009998426,0.509998415,0.459998416,0.589998413,1.209998399,3.759998342,9.599998211,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0568,0.0994,0.1168,0.1816,0.1741,0.1998,0.0367,-8.4289999,-4.55700016,-2.88599992,-2.2420001,-4.4749999,-4.91699982,-9.93799973
537,2012,5.5,16_9,16,28.7841,-85.0674,,4,0.203333333,2010,1.62,0.143529412,1.87,59,0.2,51.13483146,45.6412,2.29,0.142988698,6.397003745,,,-18.290001,-26.750001,-27.090001,-13.830001,5.949998,14.129998,19.619998,0.27999842,0.19999842,0.31999842,0.01999843,0.77999841,-0.40000156,2.11999838,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.099,0.1086,0.1364,0.1475,0.1251,0.0674,-0.0337,-6.08300018,-5.04500008,3.67499995,-9.81700039,-4.85699987,-3.52200007,-4.0710001
538,2012,5.5,16_9,16,28.7841,-85.0674,,5,0.17,2011,1.79,0.104938272,1.87,59,0.2,56.48314607,50.4284,3.08,0.104592397,5.348314607,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.19999842,0.31999842,0.60999841,0.52999841,-0.49000156,0.09999842,7.01999827,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0428,0.1045,0.1074,0.0954,0.0834,0.1017,0.0883,-11.6829996,-3.5079999,-2.9059999,-4.01399994,-1.76400006,-9.03499985,-0.922999978
539,2012,5.5,16_9,16,28.7841,-85.0674,3.226,5.5,0.08,2012,1.87,0.044692737,1.87,59,0.2,59,52.6812,3.5,0.044559379,2.516853933,,,-9.130001,-20.100001,-18.770001,-3.590001,9.269998,26.729998,31.959998,0.2599984,0.6199984,0.6799984,0.4599984,0.2299984,2.9299984,3.6399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1129,0.1518,0.2026,0.1649,0.1617,0.1448,0.0828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
540,2012,5.5,27_30,27,29.4525,-88.6525,,1,1.03,2007,1.03,,1.97,63,0.2,33.07495337,29.0268,0.62,,33.07495337,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
541,2012,5.5,27_30,27,29.4525,-88.6525,,2,0.26,2008,1.29,0.252427184,1.97,63,0.2,41.38154994,36.3484,1.22,0.251144619,8.306596575,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
542,2012,5.5,27_30,27,29.4525,-88.6525,,3,0.24,2009,1.53,0.186046512,1.97,63,0.2,49.04917755,43.1068,2.02,0.185290972,7.667627607,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
543,2012,5.5,27_30,27,29.4525,-88.6525,,4,0.203333333,2010,1.733,0.132897603,1.97,63,0.2,55.54536205,48.83266667,2.93,0.132442272,6.496184501,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
544,2012,5.5,27_30,27,29.4525,-88.6525,,5,0.176666667,2011,1.91,0.101923077,1.97,63,0.2,61.18958793,53.8076,3.9,0.10161471,5.644225878,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
545,2012,5.5,27_30,27,29.4525,-88.6525,3.165,5.5,0.056666667,2012,1.967,0.029668412,1.97,63,0.2,63,55.40333333,4.26,0.02958693,1.810412074,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
546,2012,5.5,27_31,27,29.4525,-88.6525,,1,1.07,2007,1.07,,2.17,53,0.2,26.26273665,30.1532,0.31,,26.26273665,,,-12.92,-23.65,-22.96,-14.17,4.069,20.51,20.74,-0.3200016,-0.1100016,0.4899984,-0.2900016,0.6899984,3.3099984,0.9299984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0455,0.0017,0.06,0.0903,0.1476,0.0922,-0.0006,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
547,2012,5.5,27_31,27,29.4525,-88.6525,,2,0.316666667,2008,1.387,0.295950156,2.17,53,0.2,33.98322303,39.07053333,0.68,0.29397113,7.720486378,,,-14.99,-22.36,-19.86,-7.54,-0.37,27.51,21.56,-1.0000016,-0.4300016,-0.2300016,-0.3600016,-0.2600016,4.6199983,3.2599984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.035,0.0987,0.0208,0.1773,0.2118,0.0664,0.0278,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
548,2012,5.5,27_31,27,29.4525,-88.6525,,3,0.263333333,2009,1.65,0.189903846,2.17,53,0.2,40.40341696,46.486,1.13,0.188922455,6.420193936,,,-16.250001,-22.280001,-19.880001,-11.260001,3.219998,23.649998,4.049998,-0.07000157,0.42999842,0.30999842,0.59999841,2.27999838,4.05999834,9.9899982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0522,0.0563,0.0786,0.2024,0.1688,0.1944,0.0652,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
549,2012,5.5,27_31,27,29.4525,-88.6525,,4,0.263333333,2010,1.913,0.15959596,2.17,53,0.2,46.8236109,53.90146667,1.76,0.158902252,6.420193936,,,-18.600001,-27.050001,-27.530001,-13.990001,6.349998,14.729998,20.449998,0.1399984,0.1599984,0.2499984,-0.1000016,1.2699984,0.1399984,2.7299984,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0676,0.0974,0.1051,0.185,0.1184,0.0992,-0.0423,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
550,2012,5.5,27_31,27,29.4525,-88.6525,,5,0.203333333,2011,2.117,0.106271777,2.17,53,0.2,51.78097584,59.62733333,2.37,0.105873188,4.957364938,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,-0.02000157,0.19999842,0.54999841,0.59999841,0.88999841,1.40999839,7.41999826,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0299,0.062,0.0791,0.096,0.0867,0.091,0.0863,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
551,2012,5.5,27_31,27,29.4525,-88.6525,2.525,5.5,0.05,2012,2.167,0.023622047,2.17,53,0.2,53,61.03533333,2.54,0.023541931,1.219024165,,,-9.090001,-20.280001,-18.810001,-3.710001,9.389998,26.569998,30.669998,0.03999843,0.62999841,0.61999841,0.34999842,0.77999841,3.47999835,3.97999834,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1239,0.148,0.1717,0.206,0.1295,0.1753,0.0524,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
552,2012,5.5,33_13,33,28.8512,-89.4845,,1,0.87,2007,0.87,,1.91,59,0.2,26.91981872,24.5212,0.34,,26.91981872,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0422,0.0526,0.093,0.0599,0.1471,0.0647,-0.0142,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
553,2012,5.5,33_13,33,28.8512,-89.4845,,2,0.38,2008,1.25,0.436781609,1.91,59,0.2,38.6039742,35.222,0.99,0.434035444,11.68415548,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0726,0.1123,0.0476,0.1497,0.1703,0.0918,0.0109,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
554,2012,5.5,33_13,33,28.8512,-89.4845,,3,0.233333333,2009,1.483,0.186666667,1.91,59,0.2,45.77845564,41.79266667,1.64,0.18584826,7.174481436,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0858,0.0763,0.1287,0.1886,0.1681,0.1802,0.0741,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
555,2012,5.5,33_13,33,28.8512,-89.4845,,4,0.2,2010,1.683,0.134831461,1.91,59,0.2,51.92801116,47.42466667,2.39,0.134332961,6.149555517,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0881,0.1122,0.1379,0.1815,0.1181,0.0572,-0.0444,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
556,2012,5.5,33_13,33,28.8512,-89.4845,,5,0.156666667,2011,1.84,0.093069307,1.91,59,0.2,56.74516298,51.8364,3.12,0.09276596,4.817151822,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0522,0.0824,0.0963,0.1004,0.0657,0.1022,0.0804,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
557,2012,5.5,33_13,33,28.8512,-89.4845,3.68,5.5,0.073333333,2012,1.913,0.039855072,1.91,59,0.2,59,53.90146667,3.5,0.039736198,2.254837023,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.2100016,0.5299984,0.5299984,0.1799984,1.2599984,3.5099983,4.2399983,229,177.7333333,149.8666667,157.7,170.0666667,180.9,219.0333333,183.4714286,0.1137,0.1534,0.1615,0.1833,0.1071,0.1406,0.0465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
558,2012,5.5,33_26,33,28.8512,-89.4845,,1,0.9,2007,0.9,,1.9,53,0.2,25.15209392,25.366,0.28,,25.15209392,,,-13.07,-23.88,-23.37,-14.11,4.0399,19.93,18.76,-0.6300016,-0.4500016,0.1399984,-0.3800016,1.3499984,3.5099983,0.8399984,400.9,481.6451613,300.0645161,290.9333333,200.6129032,247.6333333,377.0967742,328.4122888,0.0422,0.0526,0.093,0.0599,0.1471,0.0647,-0.0142,-5.01800013,-4.85200024,-4.09200001,5.35500002,5.31699991,-2.20000005,-0.889999986
559,2012,5.5,33_26,33,28.8512,-89.4845,,2,0.38,2008,1.28,0.422222222,1.9,53,0.2,35.69914141,36.0668,0.78,0.419330793,10.54704749,,,-15.42,-22.45,-20.31,-7.79,-0.05,27.07,19.95,-0.9900016,-0.6200016,-0.4200016,-0.3000016,0.9999984,5.4499983,3.0799984,806.9666667,700,419.4193548,457.6333333,334.9354839,227.5333333,327.9677419,467.7794163,0.0726,0.1123,0.0476,0.1497,0.1703,0.0918,0.0109,-5.79400015,-2.73600006,-3.4460001,10.6610003,-1.86800003,-1.27100003,-10.6190004
560,2012,5.5,33_26,33,28.8512,-89.4845,,3,0.24,2009,1.52,0.1875,1.9,53,0.2,42.36043455,42.8252,1.31,0.186595332,6.661293149,,,-16.450001,-22.560001,-20.360001,-11.420001,2.649998,22.939998,5.649998,-0.26000157,0.15999842,-0.04000157,0.46999842,3.00999836,3.95999834,10.1599982,909.8333333,470.3666667,400.2666667,328.6666667,627.3666667,879.0333333,691,615.2190476,0.0858,0.0763,0.1287,0.1886,0.1681,0.1802,0.0741,-11.3470001,-6.08300018,-3.24300003,-1.10000002,-3.22399998,0.612999976,4.08900023
561,2012,5.5,33_26,33,28.8512,-89.4845,,4,0.173333333,2010,1.693,0.114035088,1.9,53,0.2,47.17136849,47.70626667,1.8,0.113571402,4.810933941,,,-19.000001,-27.550001,-28.020001,-14.100001,6.659998,15.469998,20.879998,-0.12000157,-0.04000157,0.18999842,-0.12000157,2.01999838,0.71999841,3.61999835,688.0333333,600.4333333,465.2333333,331.9333333,312,249.2333333,343.5666667,427.2047619,0.0881,0.1122,0.1379,0.1815,0.1181,0.0572,-0.0444,-5.24499989,-6.29400015,-2.80900002,-6.33099985,-8.85400009,0.460000008,-3.16300011
562,2012,5.5,33_26,33,28.8512,-89.4845,,5,0.156666667,2011,1.85,0.092519685,1.9,53,0.2,51.51971263,52.118,2.34,0.092181853,4.348344139,,,-9.100001,-20.450001,-18.880001,-3.620001,8.879998,25.659998,28.739998,-0.3400016,-0.1800016,0.2199984,0.6899984,3.0799984,2.2999984,6.8899983,1037.433333,615.5666667,400.4333333,305.1666667,245.8666667,297.2,765.4,523.8666667,0.0522,0.0824,0.0963,0.1004,0.0657,0.1022,0.0804,-15.6949997,-7.40500021,-6.30499983,-6.33300018,1.25699997,-1.19400001,-2.91199994
