Catch Date,Year,Station,Fish ID,Fish Number,Rings,Edgecode,Age,birthdate assumed to be Jan 1,Weight (kg),Somatic Weight,Fork Length (cm),Sex,Notes,Total Aged,USED FOR INCREMENT ANALYSIS?,TOTAL # INC ANAYLSIS PER YEAR,
6/15/12,2012.00,38,38-202,202,7,2,7,7.5,4.358,,64,M,,48,,,
7/12/12,2012.00,43,43-20,20,7,2,7,7.6,5.152,4.952,71,M,,,,,
7/12/12,2012.00,43,43-2,2,7,2,7,7.6,6.425,6.035,71,F,,2,,,
6/20/12,2012.00,51,51-1,1,6,2,6,6.5,5.64,5.376,67,M,,,,,
6/20/12,2012.00,51,51-21,21,8,2,8,8.5,6.235,5.809,72,F,,,,,
6/20/12,2012.00,51,51-22,22,7,2,7,7.5,6.13,5.792,69,M,,,,,
6/20/12,2012.00,51,51-23,23,7,2,7,7.5,5.724,5.27,69,F,,,,,
6/20/12,2012.00,51,51-25,25,6,2,6,6.5,4.001,3.829,63,F,,,,,
6/20/12,2012.00,51,51-26,26,6,4,6,6.5,3.8,,61,F,,,,,
6/20/12,2012.00,51,51-28,28,6,2,6,6.5,4.892,,68,M,,,,,
6/20/12,2012.00,51,51-30,30,7,2,7,7.5,4.866,,62,M,,,Y,,
6/20/12,2012.00,51,51-32,32,6,4,6,6.5,4.092,,63,F,,9,Y,,
6/20/12,2012.00,52,52-23,23,6,2,6,6.5,3.99,3.8,63,F,,,,,
6/20/12,2012.00,52,52-27,27,7,6,8,8.5,5.35,5.126,67,0,,,,,
6/20/12,2012.00,52,52-30,30,6,2,6,6.5,4.64,4.464,67,M,,,,,
6/20/12,2012.00,52,52-31,31,7,2,7,7.5,4.32,4.098,63,F,,,,,
6/20/12,2012.00,52,52-32,32,5,2,5,5.5,2.478,2.407,53,M,,,,,
6/20/12,2012.00,52,52-33,33,5,2,5,5.5,1.84,,47,M,,,,,
6/20/12,2012.00,52,52-34,34,7,2,7,7.5,3.716,,59,F,,,,,
6/20/12,2012.00,52,52-35,35,5,2,5,5.5,3.54,,52,M,,,,,
6/20/12,2012.00,52,52-36,36,5,6,6,6.5,4.344,,60,F,,,,,
6/20/12,2012.00,52,52-37,37,5,6,6,6.5,2.232,,63,F,,,,,
6/20/12,2012.00,52,52-38,38,6,2,6,6.5,4.366,,64,M,,,,,
6/20/12,2012.00,52,52-39,39,6,2,6,6.5,4.244,,65,F,,,,,
6/20/12,2012.00,52,52-40,40,6,2,6,6.5,4.056,,61,F,,,,,
6/20/12,2012.00,52,52-41,41,6,2,6,6.5,2.812,,53,F,,,,,
6/20/12,2012.00,52,52-42,42,4,4,4,4.5,1.984,,50,F,,,,,
6/20/12,2012.00,52,52-43,43,7,2,7,7.5,4.516,,64,M,,,,,
6/20/12,2012.00,52,52-44,44,7,2,7,7.5,4.524,,64,M,,,,,
6/20/12,2012.00,52,52-45,45,6,2,6,6.5,4.694,,65,M,,,,,
6/20/12,2012.00,52,52-46,46,7,2,7,7.5,3.636,,61,F,,,,,
6/20/12,2012.00,52,52-47,47,7,2,7,7.5,3.72,,60,M,,,,,
6/20/12,2012.00,52,52-48,48,6,2,6,6.5,2.204,,53,F,,,,,
6/20/12,2012.00,52,52-49,49,5,6,6,6.5,3.822,,61,F,,,,,
6/20/12,2012.00,52,52-50,50,6,2,6,6.5,3.964,,59,F,,,,,
6/20/12,2012.00,52,52-51,51,8,4,8,8.5,3.958,,60,F,,,,,
6/20/12,2012.00,52,52-52,52,4,4,4,4.5,1.646,,46,F,,,Y,,
6/20/12,2012.00,52,52-53,53,6,4,6,6.5,3.72,,60,F,,,Y,,
6/20/12,2012.00,52,52-54,54,6,2,6,6.5,4.078,,63,F,,,,,
6/20/12,2012.00,52,52-55,55,7,2,7,7.5,4.092,,61,F,,,,,
6/20/12,2012.00,52,52-56,56,6,2,6,6.5,2.172,,51,F,,,,,
6/20/12,2012.00,52,52-57,57,5,2,5,5.5,2.49,,52,M,,,,,
6/20/12,2012.00,52,52-58,58,6,2,6,6.5,3.37,,59,M,,,,,
6/20/12,2012.00,52,52-59,59,5,4,5,5.5,3.042,,60,F,,,,,
6/20/12,2012.00,52,52-60,60,6,4,6,6.5,4.476,,61,M,,,,,
6/20/12,2012.00,52,52-61,61,6,4,6,6.5,3.438,,60,F,,,,,
6/20/12,2012.00,52,52-62,62,3,4,3,3.5,1.006,,41,F,,,,,
6/20/12,2012.00,52,52-63,63,4,4,4,4.5,1.832,,50,M,,,Y,,
6/20/12,2012.00,52,52-64,64,5,2,5,5.5,2.414,,52,F,,,,,
6/20/12,2012.00,52,52-66,66,5,4,5,5.5,2.946,,57,F,,,,,
6/20/12,2012.00,52,52-67,67,6,4,6,6.5,4.538,,65,M,,,,,
6/20/12,2012.00,52,52-68,68,6,4,6,6.5,3.464,,61,F,,,,,
6/20/12,2012.00,52,52-69,69,5,6,6,6.5,4.212,,65,F,,,,,
6/20/12,2012.00,52,52-70,70,6,4,6,6.5,5.225,,65,M,,42,Y,,
6/19/12,2012.00,53,53-8,8,7,6,8,8.5,4.58,4.405,63,M,,,,,
6/19/12,2012.00,53,53-24,24,6,2,6,6.5,4.938,4.488,65,M,,2,,,
6/19/12,2012.00,54,54-16,16,8,2,8,8.5,6.505,,72,F,,1,,,
6/16/12,2012.00,58,58-6,6,7,2,7,7.5,4.85,,68,F,,,Y,,
6/16/12,2012.00,58,58-7,7,6,4,6,6.5,4.868,,66,F,,,Y,,
6/16/12,2012.00,58,58-8,8,6,2,6,6.5,2.218,,52,M,,,,,
6/16/12,2012.00,58,58-9,9,8,2,8,8.5,5.012,,66,F,,,Y,,
6/16/12,2012.00,58,58-10,10,8,2,8,8.5,4.648,,63,M,,,,,
6/16/12,2012.00,58,58-11,11,6,2,6,6.5,4.532,,65,M,,,Y,,
6/16/12,2012.00,58,58-14,14,5,4,5,5.5,3.47,,62,F,,,Y,,
6/16/12,2012.00,58,58-20,20,7,2,7,7.5,5.67,,72,M,,,Y,,
6/16/12,2012.00,58,58-21,21,8,4,8,8.5,4.624,,65,M,,,Y,,
6/16/12,2012.00,58,58-24,24,9,4,9,9.5,4.13,,61,F,,,,,
6/16/12,2012.00,58,58-25,25,7,2,7,7.5,5.486,,69,M,,,Y,,
6/16/12,2012.00,58,58-26,26,23,2,23,23.5,11.125,,86,F,,,,,
6/16/12,2012.00,58,58-27,27,8,6,9,9.5,7.14,,74,M,,13,,,
6/17/12,2012.00,59,59-13,13,7,4,7,7.5,3.458,2.362,59,F,,,,,
6/17/12,2012.00,59,59-14,14,,,24,24.5,8.53,8.015,80,F,,,,,
6/17/12,2012.00,59,59-19,19,7,6,8,8.5,6.482,6.146,70,F,,,,,
6/17/12,2012.00,59,59-23,23,7,4,7,7.5,4.849,4.554,67,F,,,,,
6/17/12,2012.00,59,59-26,26,5,2,5,5.5,2.066,,49,F,,,,,
6/17/12,2012.00,59,59-28,28,8,2,8,8.5,4.652,,66,M,,,,,
6/17/12,2012.00,59,59-31,31,6,6,7,7.5,4.445,,62,M,,,,,
6/17/12,2012.00,59,59-33,33,6,4,6,6.5,2.805,,56,M,,,,,
6/17/12,2012.00,59,59-35,35,7,4,7,7.5,3.112,,57,M,,,,,
6/17/12,2012.00,59,59-37,37,7,6,8,8.5,3.668,,60,F,,,,,
6/17/12,2012.00,59,59-39,39,8,6,9,9.5,5.678,,72,F,,,,,
6/17/12,2012.00,59,59-44,44,7,6,8,8.5,4.176,,67,F,,,,,
6/17/12,2012.00,59,59-45,45,,,13,13.5,5.554,,70,M,,,,,
6/17/12,2012.00,59,59-46,46,6,2,6,6.5,3.27,,59,F,,,,,
6/17/12,2012.00,59,59-48,48,7,4,7,7.5,3.34,3.178,60,F,,,,,
6/17/12,2012.00,59,59-49,49,8,2,8,8.5,4.928,,68,M,,,,,
6/17/12,2012.00,59,59-50,50,,,23,23.5,7.8,,77,M,,,,,
6/17/12,2012.00,59,59-51,51,8,2,8,8.5,4.835,,69,M,,,,,
6/17/12,2012.00,59,59-52,52,6,6,7,7.5,2.548,,55,M,,,,,
6/17/12,2012.00,59,59-53,53,8,4,8,8.5,4.014,,67,M,,,,,
6/17/12,2012.00,59,59-54,54,7,4,7,7.5,2.884,,56,F,,,,,
6/17/12,2012.00,59,59-55,55,7,2,7,7.5,3.408,,59,M,,,,,
6/17/12,2012.00,59,59-56,56,8,2,8,8.5,4.004,,63,F,,23,,,
7/21/12,2012.00,69,69-14,14,4,6,5,5.7,2.406,2.296,52,F,,,,,
7/21/12,2012.00,69,69-18,18,6,4,6,6.7,4.616,4.336,,F,*missing and no length,2,,,
7/21/12,2012.00,70,70-2,2,7,2,7,7.7,6.225,4.227,70,F,,,,,
7/21/12,2012.00,70,70-3,3,8,2,8,8.7,4.802,4.58,67,F,,,,,
7/21/12,2012.00,70,70-7,7,6,2,6,6.7,5.24,4.89,69,F,,,,,
7/21/12,2012.00,70,70-8,8,7,2,7,7.7,6.02,5.711,70,F,,,,,
7/21/12,2012.00,70,70-13,13,7,2,7,7.7,4.655,4.37,67,F,,,,,
7/21/12,2012.00,70,70-16,16,7,2,7,7.7,6.225,5.949,73,F,,6,,,
7/8/12,2012.00,80,80-1,1,6,4,6,6.6,3.712,3.566,59,M,,,,,
7/8/12,2012.00,80,80-2,2,5,4,5,5.6,2.68,2.552,54,M,,,Y,,
7/8/12,2012.00,80,80-3,3,7,2,7,7.6,4.13,3.962,61,M,,,,,
7/8/12,2012.00,80,80-4,4,5,4,5,5.6,2.284,2.178,51,M,,,Y,,
7/8/12,2012.00,80,80-5,5,6,2,6,6.6,4.535,4.274,65,F,,,,,
7/8/12,2012.00,80,80-6,6,6,2,6,6.6,4.94,4.24,64,F,,,,,
7/8/12,2012.00,80,80-7,7,6,2,6,6.6,3.894,3.636,63,F,,,,,
7/8/12,2012.00,80,80-8,8,5,4,5,5.6,2.145,2.045,51,M,,,,,
7/8/12,2012.00,80,80-9,9,6,2,6,6.6,4.904,4.616,63,M,,,,,
7/8/12,2012.00,80,80-10,10,6,4,6,6.6,3.618,3.456,59,M,,,,,
7/8/12,2012.00,80,80-11,11,5,4,5,5.6,2.362,2.236,53,F,,,Y,,
7/8/12,2012.00,80,80-12,12,6,4,6,6.6,2.81,2.68,57,M,,,Y,,
7/8/12,2012.00,80,80-13,13,6,2,6,6.6,3.672,3.474,62,F,,,,,
7/8/12,2012.00,80,80-14,14,6,2,6,6.6,3.546,3.4,61,M,,,,,
7/8/12,2012.00,80,80-15,15,6,4,6,6.6,3.408,3.258,59,M,,,Y,,
7/8/12,2012.00,80,80-16,16,5,4,5,5.6,2.394,2.288,53,F,,,Y,,
7/8/12,2012.00,80,80-17,17,6,4,6,6.6,4.412,4.202,63,F,,,,,
7/8/12,2012.00,80,80-18,18,6,4,6,6.6,4.364,4.138,64,M,,,Y,,
7/8/12,2012.00,80,80-19,19,6,4,6,6.6,3.814,3.538,62,F,,,Y,,
7/8/12,2012.00,80,80-20,20,7,2,7,7.6,2.996,2.796,57,M,,,,,
7/8/12,2012.00,80,80-21,21,5,4,5,5.6,2.546,2.432,54,M,,,Y,,
7/8/12,2012.00,80,80-22,22,5,4,5,5.6,3.778,3.592,58,F,,,,,
7/8/12,2012.00,80,80-23,23,6,2,6,6.6,3.44,3.272,58,F,,,,,
7/8/12,2012.00,80,80-24,24,6,4,6,6.6,4.736,4.516,63,M,,,Y,,
7/8/12,2012.00,80,80-25,25,6,4,6,6.6,3.176,3.016,55,F,,,Y,,
7/8/12,2012.00,80,80-26,26,5,2,5,5.6,2.684,,53,M,,,,,
7/8/12,2012.00,80,80-27,27,6,4,6,6.6,3.168,,58,F,,,,,
7/8/12,2012.00,80,80-28,28,3,4,3,3.6,1.034,,40,M,,,,,
7/8/12,2012.00,80,80-34,34,3,4,3,3.6,0.962,,38,F,,,,,
7/8/12,2012.00,80,80-35,35,6,4,6,6.6,2.13,,49,M,,,,,
7/8/12,2012.00,80,80-36,36,6,4,6,6.6,1.98,,49,M,,,,,
7/8/12,2012.00,80,80-37,37,5,4,5,5.6,2.834,,53,F,,,Y,,
7/8/12,2012.00,80,80-38,38,4,4,4,4.6,1.676,,47,M,,,Y,,
7/8/12,2012.00,80,80-39,39,5,2,5,5.6,2.948,,56,F,,,,,
7/8/12,2012.00,80,80-40,40,5,4,5,5.6,2.486,,52,M,,,,,
7/8/12,2012.00,80,80-41,41,6,4,6,6.6,3.772,,60,M,,,,,
7/8/12,2012.00,80,80-42,42,6,4,6,6.6,3.062,,56,F,,,,,
7/8/12,2012.00,80,80-44,44,3,4,3,3.6,1,,39,F,,,,,
7/8/12,2012.00,80,80-45,45,6,4,6,6.6,2.8914,,52,F,,,Y,,
7/8/12,2012.00,80,80-46,46,5,2,5,5.6,2.652,,54,M,,,Y,,
7/8/12,2012.00,80,80-48,48,4,4,4,4.6,1.284,,40,F,,,,,
7/8/12,2012.00,80,80-50,50,5,2,5,5.6,3.06,,57,M,,,,,
7/8/12,2012.00,80,80-51,51,6,4,6,6.6,2.392,,53,M,,43,,,
7/21/12,2012.00,82,82-5,5,7,4,7,7.7,6.645,6.28,78,F,,,,,
7/21/12,2012.00,82,82-7,7,7,2,7,7.7,5.13,4.91,68,F,,,Y,,
7/21/12,2012.00,82,82-19,19,8,6,9,9.7,9,8.053,79,F,,,,,
7/21/12,2012.00,82,82-21,21,,,24,24.7,13.3,12.275,92,F,,4,,,
7/23/12,2012.00,83,83-4,4,6,4,6,6.7,2.304,2.19,54,M,,1,Y,,
8/16/12,2012.00,WBSL1040,WBSL1040-16,16,6,4,6,6.7,2.866,2.752,54,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-14,14,5,4,5,5.7,1.94,1.87,50,M,,,Y,,
8/16/12,2012.00,WBSL1040,WBSL1040-19,19,7,4,7,7.7,,4.802,65.5,M,no weight,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-21,21,6,4,6,6.7,3.2,3.046,58.5,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-23,23,5,4,5,5.7,2.2,2.112,51,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-24,24,5,4,5,5.7,2,1.89,46,F,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-30,30,6,4,6,6.7,4.2,4.012,62,F,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-31,31,5,4,5,5.7,2.8,2.66,53,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-32,32,5,4,5,5.7,2.4,2.31,51,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-48,48,7,4,7,7.7,5,4.864,65,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-73,73,10,2,10,10.7,5.1,4.93,64.5,M,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-74,74,4,4,4,4.7,2,1.864,47,F,,,Y,,
8/16/12,2012.00,WBSL1040,WBSL1040-77,77,6,4,6,6.7,2.2,2.084,60,M,,,Y,,
8/16/12,2012.00,WBSL1040,WBSL1040-78,78,6,4,6,6.7,3,2.906,57,M,,,Y,,
8/16/12,2012.00,WBSL1040,WBSL1040-80,80,8,2,8,8.7,5.8,5.554,70,F,,,,,
8/16/12,2012.00,WBSL1040,WBSL1040-101,101,6,4,6,6.7,4.554,4.368,64.5,F,,16,,,
8/23/12,2012.00,WBSL16150,WBSL16150-32,32,7,4,7,7.8,4.2,4.044,65,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-33,33,7,6,7,7.8,4.238,4.062,65,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-37,37,7,4,7,7.8,3.002,2.964,56,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-38,38,7,4,7,7.8,2.282,2.21,53,M,,,Y,,
8/23/12,2012.00,WBSL16150,WBSL16150-39,39,6,2,6,6.8,2.86,2.758,56,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-40,40,7,6,7,7.8,3.124,3.094,58,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-41,41,6,2,6,6.8,2.744,2.632,57,F,,,,,
8/23/12,2012.00,WBSL16150,WBSL16150-42,42,8,4,8,8.8,3.42,3.342,59,F,,8,,,
8/19/12,2012.00,WBSL840,WBSL840-9,9,7,2,7,7.7,3,2.862,56,F,,,Y,,
8/19/12,2012.00,WBSL840,WBSL840-10,10,5,4,5,5.7,2,1.96,47,M,,,Y,,
8/19/12,2012.00,WBSL840,WBSL840-11,11,5,4,5,5.7,1.7,1.664,45,M,,3,Y,88,
8/26/13,2013.00,WBSL16150,WBSL16150-113,113,8,4,8,8.8,3.386,,57,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-102,102,8,4,8,8.8,4.724,4.556,66,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-103,103,8,4,8,8.8,4.344,4.162,68,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-104,104,8,4,8,8.8,4.012,3.879,61,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-105,105,9,4,9,9.8,5.2,4.918,68,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-106,106,9,4,9,9.8,5.548,5.256,69,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-107,107,8,4,8,8.8,4.502,,63,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-109,109,6,4,6,6.8,2.813,,57,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-110,110,6,4,6,6.8,2.77,,55,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-111,111,5,4,5,5.8,1.822,,48,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-112,112,5,4,5,5.8,2.425,,53,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-114,114,7,4,7,7.8,3.878,,58,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-115,115,4,4,4,4.8,0.718,,35,F,,,Y,,
8/26/13,2013.00,WBSL16150,WBSL16150-116,116,6,4,6,6.8,1.583,,45,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-117,117,8,4,8,8.8,5.4,,66,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-118,118,8,4,8,8.8,5.968,,67,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-119,119,7,4,7,7.8,2.766,,56,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-120,120,6,4,6,6.8,0.992,,38,F,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-121,121,7,4,7,7.8,3.572,,59,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-122,122,8,4,8,8.8,3.978,,64,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-123,123,7,4,7,7.8,1.948,,50,M,,,,,
8/26/13,2013.00,WBSL16150,WBSL16150-124,124,6,4,6,6.8,2.82,,54,F,,,Y,,
8/26/13,2013.00,WBSL16150,WBSL16150-125,125,6,2,6,6.8,1.724,,46,F,,23,,,
6/17/13,2013.00,BSI,BSI-2,2,7,6,8,8.5,5.2,,73,F,,,,,
6/17/13,2013.00,BSI,BSI-3,3,6,4,6,6.5,6.1,,73,F,,,,,
6/17/13,2013.00,BSI,BSI-4,4,8,4,8,8.5,2.4,,53,F,,,,,
6/17/13,2013.00,BSI,BSI-5,5,8,4,8,8.5,5.5,,72,M,,,,,
6/17/13,2013.00,BSI,BSI-6,6,7,2,7,7.5,6,,74,F,,,,,
6/17/13,2013.00,BSI,BSI-7,7,8,4,8,8.5,8.1,,79,F,,,,,
6/17/13,2013.00,BSI,BSI-8,8,7,6,7,7.5,6.2,,71,M,,,,,
6/17/13,2013.00,BSI,BSI-9,9,7,6,7,7.5,6,,73,F,,,Y,,
6/17/13,2013.00,BSI,BSI-12,12,6,2,6,6.5,5,,67,M,,,Y,,
6/17/13,2013.00,BSI,BSI-13,13,10,4,10,10.5,7,,73,M,,,,,
6/17/13,2013.00,BSI,BSI-14,14,7,2,7,7.5,2.5,,58,M,,,,,
6/17/13,2013.00,BSI,BSI-15,15,6,4,6,6.5,7,,79,F,,,,,
6/17/13,2013.00,BSI,BSI-16,16,7,6,7,7.5,3,,58,F,,13,,,
8/25/13,2013.00,He 265,He 265-1,1,15,6,15,15.8,6,5.834,71,M,,,,,
8/25/13,2013.00,He 265,He 265-2,2,8,6,8,8.8,5.414,5.105,68,M,,,,,
8/25/13,2013.00,He 265,He 265-3,3,8,4,8,8.8,5.2,4.99,69,M,,,,,
8/25/13,2013.00,He 265,He 265-4,4,6,4,6,6.8,4.4,4.209,62,F,,,,,
8/25/13,2013.00,He 265,He 265-5,5,7,4,7,7.8,3.756,3.419,65,F,,,Y,,
8/25/13,2013.00,He 265,He 265-6,6,6,4,6,6.8,2.896,2.806,61,M,,,Y,,
8/25/13,2013.00,He 265,He 265-7,7,7,4,7,7.8,4.296,4.137,68,F,,,,,
8/25/13,2013.00,He 265,He 265-8,8,8,4,8,8.8,4.008,3.868,67,M,,,,,
8/25/13,2013.00,He 265,He 265-10,10,7,6,7,7.8,4.73,,71,M,,,,,
8/25/13,2013.00,He 265,He 265-11,11,5,4,5,5.8,2.122,,67,F,,,Y,,
8/25/13,2013.00,He 265,He 265-12,12,8,4,8,8.8,6.8,,80,F,,,,,
8/25/13,2013.00,He 265,He 265-13,13,7,6,7,7.8,7.2,,81,M,,,Y,,
8/25/13,2013.00,He 265,He 265-14,14,4,4,4,4.8,1.306,,47,F,,,Y,,
8/25/13,2013.00,He 265,He 265-15,15,8,4,8,8.8,4.05,,65,M,,,,,
8/25/13,2013.00,He 265,He 265-17,17,9,4,9,9.8,5.123,,72,M,,,,,
8/25/13,2013.00,He 265,He 265-18,18,9,4,9,9.8,4.664,,69,F,,,,,
8/25/13,2013.00,He 265,He 265-19,19,7,4,7,7.8,4.035,,67,M,,,,,
8/25/13,2013.00,He 265,He 265-21,21,5,6,5,5.8,0.964,,42,F,,,,,
8/25/13,2013.00,He 265,He 265-22,22,4,4,4,4.8,1.23,,44,M,,,,,
8/25/13,2013.00,He 265,He 265-23,23,5,4,5,5.8,1.695,,50,M,,,Y,,
8/25/13,2013.00,He 265,He 265-24,24,6,4,6,6.8,3.576,,65,M,,,,,
8/25/13,2013.00,He 265,He 265-26,26,4,4,4,4.8,1.578,,50,M,,22,,,
8/21/13,2013.00,WBSL1040,WBSL1040-1,1,7,4,7,7.8,4.39,3.994,63,F,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-25,25,7,4,7,7.8,4.994,,64,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-42,42,6,2,6,6.8,3.964,3.807,61,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-43,43,6,4,6,6.8,4.082,,62,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-54,54,7,4,7,7.8,4.662,,66,U,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-55,55,7,4,7,7.8,3.594,,60,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-57,57,8,4,8,8.8,5.528,,69,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-60,60,8,4,8,8.8,5.333,5.065,67,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-61,61,9,2,9,9.8,6.2,,70,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-62,62,8,4,8,8.8,4.828,,66,F,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-70,70,7,4,7,7.8,5.402,,65,U,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-115,115,7,4,7,7.8,4.624,,65,U,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-117,117,7,4,7,7.8,3.956,,61,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-118,118,6,4,6,6.8,4.476,,65,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-126,126,7,4,7,7.8,3.694,,58,F,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-136,136,14,4,14,14.8,9.2,8.42,86,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-140,140,7,4,7,7.8,3.392,,59,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-141,141,6,4,6,6.8,3.623,,57,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-142,142,4,4,4,4.8,1.551,,45,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-143,143,8,4,8,8.8,4.46,,64,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-144,144,7,4,7,7.8,3.884,,62,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-145,145,6,4,6,6.8,3.156,,55,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-146,146,7,4,7,7.8,3.698,,63,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-147,147,7,4,7,7.8,4.058,,62,U,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-148,148,7,4,7,7.8,3.892,,62,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-149,149,4,4,4,4.8,1.728,,46,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-150,150,8,4,8,8.8,4.028,,64,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-151,151,7,4,7,7.8,3.958,,62,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-152,152,7,4,7,7.8,3.8,,62,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-153,153,7,4,7,7.8,,,60,M,weight missing,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-154,154,7,4,7,7.8,3.84,,62,F,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-155,155,6,4,6,6.8,3.208,,56,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-156,156,8,4,8,8.8,3.194,,58,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-157,157,7,4,7,7.8,3.092,,56,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-158,158,7,4,7,7.8,4.15,,62,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-159,159,6,4,6,6.8,3.302,,56,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-160,160,6,4,6,6.8,3.598,,57,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-161,161,6,4,6,6.8,1.868,,47,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-162,162,6,2,6,6.8,2.553,,55,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-163,163,7,4,7,7.8,4.988,,62,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-164,164,6,4,6,6.8,,,59,F,weight missing,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-165,165,6,4,6,6.8,4.354,,61,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-166,166,,,,0.8,3.62,,60,F,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-167,167,6,4,6,6.8,3.598,,57,M,,,,,
8/21/13,2013.00,WBSL1040,WBSL1040-168,168,6,4,6,6.8,3.438,,58,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-169,169,6,4,6,6.8,3.758,,58,M,,,Y,,
8/21/13,2013.00,WBSL1040,WBSL1040-170,170,7,4,7,7.8,4.98,,64,M,,47,,,
8/29/13,2013.00,WBSL440,WBSL440-6,6,7,4,7,7.8,4.508,4.401,65,M,,,Y,,
8/29/13,2013.00,WBSL440,WBSL440-7,7,7,4,7,7.8,5.274,4.979,70,F,,,,,
8/29/13,2013.00,WBSL440,WBSL440-29,29,6,4,6,6.8,4.484,4.299,64,M,,3,Y,28,
,,,,,,,,,,,,,,,,190,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
